IMSI,EKI,ICCID,PIN1,PUK1,PIN2,PUK2,ADM1,ADM6,ACC,KIC1,KID1,KIK1,KIC2,KID2,KIK2,KIC3,KID3,KIK3
410022233344451,16C926B5DD1B4CBBEBC7107930D80736,899222333444000051,4261,14657114,5975,49201679,91843750,84264197,0002,F3369B7E915E4D23D57A60777B9D9EFD,2252D806C8DD5ECF1A293F5B2492EBAB,55367C57F1FA87B37EF8C6135CADD070,7F217A65206848A7E95BE8168203EAA2,C53ECFDF2428034BF698BA761CAC42C1,7C277247B5F16BA93DC647E5BC6AC840,FA1109846047A97784665102F6B0FC11,FF61A506BEF69FA0662027CF79B8B824,8533C870D1DD99D6B453072364C7705E
410022233344452,A51A151869A5DCA8C92BC21B8FB12684,899222333444000052,5836,16338288,4883,12413530,45724295,51580208,0004,0563FFC6F16519927567E6CCE97500AB,3BBD82CFC2BF662EB846ABE9A21D536A,63ED57F95E8DEAC6C35A834E7C746BE9,B4A788D27BE245D984500B709494D6A7,A232E5F04E80A8CE4896486ACDDA5569,9A6E6AE32CAE7303408E8999E2DDA0B2,BBD6DA216E7C30A8EA140608A47904B8,1E6473B9825E6CB37213A8AE6A0046A0,7D0244ABAC1DB96187570EFBD369F17E
410022233344453,8E89B6121AFBFCAE13BB32E7FF891909,899222333444000053,7758,71503614,1000,73881223,11576893,57964736,0008,53B088991234B659C09ED5086C6BE92D,B82A8BBA2B35F70C2D3D76EF6F25BF5B,4176978EEAB617EB58EA938EDEE6E14F,F9ADDDC58D7D2EB09C577927E3F51DDE,3F024AABA1201EA6153810E1C557446B,46CC6261E67B4367BE9E866527E33BFC,A3B408B713F4B11F851C13095D58901D,5274E669F49A012DB356D7A9B55985B6,A9440001A7D44D9967EE1D5479DAE4C8
410022233344454,A60A769B031E44C6C9BE267FEDF3F0A5,899222333444000054,5936,75128722,5952,31555118,54243186,36026753,0010,D4CF314310845F9EC97883AE4B9D6464,779EEE4E3D0F4A12AF69D17E61824D59,A7CAB312666926B67F568DF5F0C74D60,B82125F2A85A161FD498C9A4D3590AF4,00F033E3A0EE8197BD6EA202F7D44EF0,B09305B9E2262DEBCCFE4C1F350640F9,1A8CB4856B7BA6D54E6ED11197362455,9385E857B534EFFF18D290A86A98438B,303C189D96DA90C38E1C76D31EFEC005
410022233344455,78CDA497DFF858CB2F327C66C6BE336F,899222333444000055,1002,69241387,3781,48399322,24948848,35151842,0020,8B300976762B670D819D078DA05234CA,A34A11441AE13E1B0547BA82F9680B52,1ECAD4F4A22D7E65B988F040C5A24011,97EA6630A0928D343A6D754DF9A16168,2505C7E02B385CD437496A4914CD1B55,A2667121FD232954EE3C1384E297D8F8,19BD68B58C433AB89F6794204D079841,8E3B52BA1FDEA3AD9E508ED1A8701A82,6CF9E8564209B6150A4CCAD9FA9C696C
410022233344456,D8B7D177BA5BD4AC2B70C04099F01AA7,899222333444000056,6676,56408973,4754,98145138,73229796,27774065,0040,7FE1E2992F8FC5836DD6FF0919131DEF,439F9CFD3D1E008EBD1352981F3BFD62,6F13BF1A6BA050C2FFCDB9B66A1C8DBF,001D7348A0D1E1EE8DD79858D2E5523D,59A52F77AD4EBEBF389CEBDCAF18284C,4A2EF5A241F34460FEB787AEA29CE21D,CEC3C801D0DDB3AF5CFE870A1A240A9F,AE154D183ABC26C470D8784057B8B7D7,4C9D381501783F2E60D4FCAFF4322D8A
410022233344457,B9333A8ECF21A98DAE405311AE90B253,899222333444000057,3124,90796343,5655,89163310,16538064,92339184,0080,DE9D5DA1B64D1B5B3B0BAF5ACEC987DC,F4F3D063B7A615179724DA920A6B968E,05FB21AA5BD6BB80BE18CFB95CEA4FD1,BDAD57D9F82A184030B94AECAF76F384,16F34EF71C6F3EB743C185DDDF76894E,D5A78B54DA85D1AC81100C06CECABF5D,3AC90B3B02F4B11E8412382AAA44A816,2FE03C57220909E8395E871827EAFC01,EC75CBA68C42E57D6BE3E7366A3C6BF5
410022233344458,F4DCD219EF87C617B057BA7ADA3F630D,899222333444000058,3585,24793147,8333,78466425,15113181,29136489,0100,97F26E33698D22B7258A1C4D31731D6E,71799B7DAEAC331C320403E591024EE3,37AD6FCF53FE7BC0C2D77708B9373675,58E3A33C335758AEEBC77EA35D8CCC86,4EED10C11114FC4CA1DB665F519644B3,445B00CFBE5865CEF26B9990D12629B3,353B2E25C84EDA811E6DD85C75E68E98,72C51A31A9C82D2277CF789F9F3B73BE,263391D3E006FF85388B729E567F018F
410022233344459,FBBB270BC1B2FE4F9043D2BC8811FB27,899222333444000059,1138,82556794,4229,39518537,80650270,11840612,0200,5B9ACE6D0460C7AF716B09BF784FB881,07D54AA17449FC9D60588F4E72136588,F0DB60B64871861FE684932C39ECB2A1,CEB36B096153C73EB667E058BAB2EF41,2EF14B6C96EE636365CE0BD775DC8EC5,F26F8CE81267238400F1AC7F39269A45,8925D105074353E78F228178E753BCF4,D1AEF380B9139B8C189FB40509C358F4,F0A3E92D39CCBD88B789EDB40B610918
410022233344460,8F7121E71483AD8975A69E8C1EA14012,899222333444000060,5727,59538154,3911,16516796,38686628,67198633,0001,B5198BDBF988118ACA27C5DD8C023EBF,C105B7068EED8B08CDDC7A1947D9ABF0,D707AA2CA841A46D3F498E7D4F5875CA,499C12E6FBD5F5B4C026091D45B46802,EDAEAF23907A5D3BA473FAA00F4572A4,0A36C4F67FDAC6DE907C636AA808C49D,360DE8F1CE45C3086B2838DAC3C2FA86,6E0AB9D981E22CA684EB5D2ECB42896F,13DBC5DD06F9334CF3AA5BEC72E0E8D3
410022233344461,67A28995225CB043B646A80CF8DC9A67,899222333444000061,7943,69866777,3384,75965848,20826248,14917083,0002,D6B09791174F999A65FAAF6C9DEAEDA9,A52D4817E3839A9B5922807380872FEC,F64B954A86511D11010764FBCC85FD8B,7731BBBA4E3F65EF1D7D28369C0AAB1B,BC87A2A730390807FC273D56F1F20783,7F256C228DE1D410FE1FFC63A9EAB1FA,8EA9FE77B98A974BA965DCEBFF10200A,97077E12A20BA1B2F191DC4C10A648F4,B271CAEDE471BC4268ADFA4D586F6967
410022233344462,9DFBE97E50F7803F0B7DAF5E07D947B3,899222333444000062,7514,70544622,4919,70708747,48109277,30432868,0004,4910FE265DD8ECAA6D4E531922FA6C47,EA9896D2E81BF900811A920E968D88E0,5414272A57225B7244B04B9026BB62F7,936B775A47A8426963DA0AAAB4BE05A4,BB56600427BCC93C1CBA73BD6D0AB75B,AAF4852388F40F26F8D4D298974F6753,792CA0CF377DEA5C298DBF1DE7BA6F15,3E86B261DA8150AB478635673645A3B3,3574D0510BCFD120C5B8FC72D9FC7F62
410022233344463,91121F9D48CBDEF7FC47CE553C2E2D2A,899222333444000063,4435,60549636,9277,79809027,44598022,25219439,0008,059B5E2EBB220204CA16CCB19BEA0C2B,BB209231E7E2046AE84C7F2124F64C91,A35EF7696CCA89107F1ABB87B36A63E5,8423D37D93DE4274806266C6D63E851E,C8E0C0583098D92656B5B2985F7B8139,6C682A67FE98912BA870769C738C0306,BE5A1B8CECE746ECE0C28823944EDE9C,7F9D2834533837F3D06C80985486E3EB,3A6954055F7E7F1EE689F3FFD3F39075
410022233344464,6E8CDC64F75A3465D0EDA908EDA152A6,899222333444000064,1071,83988568,6966,25323810,51090982,89637606,0010,B505D25EE73D4B2F4BB71A74A4990A41,5643C2A29AF9B3CD1E45C5DD8093FD21,C289A40D32599EF2CDA8B852D7601FB2,EE500E44DA4913C41C95DBF6D3BC1094,04A709AD6499615A28AA2D1652A23CCB,3713473055754C511FDF545959976EBF,D7052112C1864B8BB76031DC0516AAF5,A196945A17FF0194190F0DB5578DC4C6,962335BE962B66C73E6E12B272AB6C93
410022233344465,CE525FE3BF9FE82945294256525166A4,899222333444000065,4881,56640115,7929,48161337,10150901,75654371,0020,F78CD11ECEA3B677B9257AB901699AAF,54FA1CBCB9B4B9E2BD33693A8C894724,ECE4BF800A241695D8B585F96E5081DE,F76209651C5585D136A9588B771AC323,0D72F861424151732524483626A86F10,C8AD1D21E69029742A33D78595685291,781107DD56804F0B438096354B2E67C1,044DEECF4FEB134E134098337354F22B,6C1808E2F7B9CC47D2B4FC1F8F48BAD8
410022233344466,EDB9E8E2D6A98361FF2DBD7E9C8F6B80,899222333444000066,6394,68840891,8604,33567182,72692260,63079905,0040,DF8D7D4FF00E145CCFA1F3CA4ECD9289,FF6DE11C5234E2697D7765F13A9C4384,1D38BA20C7ECB490DF7017EFDD882162,7796EE2A35B3ED364C8528A9998DD124,F1EEB9904FCC3C737FD181CAB3699B45,64BB315A698EABD7E4750A7D001C6C35,B7D8F41793722509DDDC6C559AC014A9,8B631BB268F32C7233ED5066BD0ECC8B,72CAA30BA64D7DB71BCFE715D1BB46BF
410022233344467,75743800B09F813A06F7744217EFAB74,899222333444000067,7409,36207477,1424,46329319,57185970,12738210,0080,9B2FFF1B6A39E7A1CCC1CD8E7D4C334C,B5907AD4CF259BCC8D6C8B6A752202AE,B8DA30DDABE670F989E869485207BFBF,D5D3DD0C3F95C68BF123FD52A1795947,2EE314E7888AD197776BCE753BEAB880,27457FCFE0260F34860D9CEA2DA0756F,8889FA8F05FF1FD339CB10A88DC81A5D,69BC8A9F02F3D1B01158DA40C49009CF,EBA6F559A73F45E0736DB2CD0EFB13A2
410022233344468,683AA9431B9C04DB528230CEA92706B6,899222333444000068,6434,70193984,2831,60784992,18221734,86216035,0100,29DDDE153BE4FD6D768A090A0CB90C73,835E8BE50023991CB14103C8BFE838E5,DF764A8A1684F55B18778A874452DFF1,60BC86B68961CC68EF5C135A9CE65851,80632252E613CB7440B0AB2EDD503112,2EFAD56D637B3F611399E00455D763A5,FD82440E94D42849846C066936232509,51D0AB8897515AB8B91C1DB8202D6CC9,43976837A6224388F9550D19C60460D3
410022233344469,D56EB22BCBBAC9605427106D36DBF929,899222333444000069,6289,50543326,6056,77090850,18039647,41197514,0200,54F0DEB671CF66E978643B234A0CFEF5,3DA1CB6B48FA789302410F3D9E8DE8A0,4122966A2EB898F1757289750364ACA0,61D999E218A8B7E1B12BA303662C45FF,6A2269A44250A35208C5C43302408CDA,F1FBAFB0CAE4F6DAB5C22843CAB250DB,1F8D154CEA0C1EA2CF4987076FC411EC,A88ACFB134DBA3A38C7466792FC63B17,0F864F94B5C6D29681022113CA225B1C
410022233344470,797F0AD376AF9F56EC72C58F1FDA07B8,899222333444000070,8881,61917019,1475,44877825,85157649,25066223,0001,C2AFF249FDCFF2FE0A129F8C359D3EDE,567FCD867D2977C27D362491E3F59A9F,B134423801F8A35E338EDE882D126D40,998FFD67550C86F1C7FD5AA7ABA5A7BF,A52D686563654737FF20554088DAF56E,4AB7033AAA5627C993B8F90C6F225FC0,4E68552C2EB99F007D87E1885705E38E,273FF67FA55D7544D5BA2C509322B3F8,183D8B8009F98D92B8A30BD545E02420
410022233344471,3DA3D1FF7AEAA09DF980E2A8C1A33635,899222333444000071,3837,71953333,6080,52422351,83099579,15513105,0002,DD42C3673049AADA04CE0204B0BAF5CA,7622279BD1CD5ED7682F5C33D9CBA6F7,AEFCFC4F044FDFB47746F77CE5777516,EADF6BA87D0F8EC0829010EDAA2D057C,93EDDA5EEA8E50B054B40B66BD838156,6A8B42B44D2D43165046D422F0140467,A18E2CFB33C20715621553CF001976AE,BD5D7C6F4A8D268BA58B82DB968FCEE6,49F5B04FE2FB90534AE2AA4A6BBFBFFA
410022233344472,9ED72427A6E5E9777D561DA458FC5ACE,899222333444000072,2657,70999083,6070,17137601,84028412,74232203,0004,1FA300E86C1D01A234A05F28098183A2,FB8ED8E3AB3D116C334D49E29C63922E,5C0E13574DB85347D732AEC7CD745A7E,CB3C019F7623C7C0515ED814059AC604,1EA1087A03CB18556BA55297341D4494,7AC4D119A12AD3734E34F3A0633DB8CB,05BABF3C91A38F509C3D27B2046815C6,69FD255DD4834F9E923E212AE4CCB88D,4A8EA0DEAFDF44DF391B1FDDC1EBF385
410022233344473,E0AFB781DDCF65A4BC8CB23E2A7F4D54,899222333444000073,4322,69670512,7384,60781613,36242190,67459894,0008,B039AE4620AEF86F9F9EEF3070F103FE,319ACF76D89A4DA72DF49B303EE08EBE,ACCFE5B95C893CE0B749FF24019981E6,A558DC548A35E25AC8045C138882A450,EB4BB46BE2FFBD0829C2EFA6502BF00C,CE214C9C10204471519E6B219F1E0422,0AFBBC79495AB9E176FE49E0C36B28D5,108F1DE5DB399308FBB7821834A5DE8E,61CCC3374CD707E443886D34A46858BE
410022233344474,3D3E6D933239F468975933296F7246C1,899222333444000074,2860,50927745,4787,21557258,22517312,98709216,0010,DC8DD7B6295676CC17BCA997AE2671F5,47F055A32A5975D6BB99319E797AB19D,8FDB677C8B898DA2A74E6C35BA5FA6E6,76ED3CD54FD2BF937C9EC6E3230FB771,2BD3DC367C7B7C760E6EB388E0DAD869,97D9264C8018554E383A0064DCA67EF1,CC4A96284B568E7E6B06F086FF751449,C0B8D4D74E32BE0DA689217D46F9AEED,F4ED54AEE576F8D0167528734F9585F7
410022233344475,26E79EC804DFA48D8C1E68A10277CDF1,899222333444000075,5647,12371172,9301,10783214,20639388,96823692,0020,2A94B929CEA7CCAE3529798728014964,D9DCB04BF9EF06F4858A2405BB04C824,D3FA9C71EDE7A210AC7DF11ABB759366,646D1A1E9ABE4F6DFDEDECC3642282DB,53EE0308803CF1FA01E16F83AE29A02D,07F65AD6B7BA91F577E9F892DBF7A1BE,2D0D0DA884813C478B579A2537C9EBC0,6B04DD2E476CAE4198A758947AD59DFC,156EB32A4DFBE0B859A8FFE3344DBE99
410022233344476,40DB726A17F6155CC9061D6D166EE2C8,899222333444000076,1305,96063408,5009,67585476,60498229,44092900,0040,A147E5E005021B5B5512D424C92A51AE,703A9075DDD6DC7DF85E4647283E31FC,175E67AEB3006E862895433088B16C27,66766F467F8449331AE7945E7DC776D2,0670131FEF3F55EB00280B740407C4FC,7BE59D0FFF02B2F9637F648D472B7BE6,57C0A7010940AA3BD7DA09878E481767,02FA824386F0B810666FCE1E0C937388,0737714FB2A4252F1797FC9DDB4AFA42
410022233344477,25CB0F4CB41C68497576C53C224F2BD6,899222333444000077,5232,32786872,6754,32788773,74128844,23138145,0080,E03B1E6655B1C236573D257371AD473B,8DE221EFAECDCB830D062CD2CDA4BA55,E72521DB2C783EFE0EE958A4D89B471E,803DF300A89002D4D405AC5457C6D501,C731E4DA3FE167037B5C8A4501F872E2,C67B0089F57840F6188ABFA1940DC049,E68B18176AE4F537DDED73BF8FF574C3,5E3FF99AB3D333F5C31B4C38A3E4D212,F6D87E228D0D90F192A06681F4CBE208
410022233344478,9B2B9EFCAA33D127FE9D43A0965B2852,899222333444000078,5784,94666547,5729,84824271,73978220,69417004,0100,DC5F6DD7964A2978BFC11EC8388D7365,36C890BA8A38B83BB8E52335A909E9CE,520D8B7069019CF8253B23EF7A48D9B2,B0636F0CE9E285F665DCE594CB6D88B6,19F9013D856DC61DF6DDD85E4098185A,0533F89CAC1EB3E59E0036B1045C6FFA,83858B52A409731D0D4F453B37113842,8220A106F75F14F0B094754890263159,549632A1534C00602708050C0FED8232
410022233344479,59BAE74E9582B7BFB0DC0936D2312417,899222333444000079,2538,10871370,7073,65893215,18915869,71119714,0200,9C1DA715056B0214E0E784B264F9B0D6,6E0CF17A6F935EBB0725C1390393C531,FCC6F2DC46790B6B6B2ECC8DDA7B284C,12AB29BC057C2C8CF1E2C93B7E2E798F,7C5FF41D441E43A6EF77CB0F9AE12ABE,2FF2F5F634E533D777A3C9C7525EE863,6007993A62958EFDF2CB1F93833A9B6A,0DB2D771B34854F54452BD8301BA03F9,4C646B884C6BED1FC698401AB6F36120
410022233344480,DE067982254F75D463346D2ADEA06B03,899222333444000080,5208,74715090,4591,36952927,41797672,17201710,0001,0F51FB6CA90D4BBAC076E5FD8CD5838B,6A564B2A4AC0F4599441DE8058524423,1FCCAE071C3AE7F55C9BE051F5304EF1,489F0674B342853BDA8C838D29A5A7E2,30D283901D03A88942DC37C4E1021A90,ADBAC5AE6DB00C8CE5BD1AB36E6A7720,EF6C4AA2DE505239FC59A878B89797C8,EF37D2404754442B615CDAD45C7483C2,3D1EB8DB0DB7122019463E0D57CEF874
410022233344481,9DFCE9A848F178375B08C0BC69DA9169,899222333444000081,4811,70897931,3203,23065984,35007641,83400301,0002,6F7FB8E2865224355983BBF32F4E85D3,5758864D0974EAD06475F0438F37A168,2D2AD367ACC32A3A5D12745EA900A600,A8779CC13DA7D4F5858FC7D3DA364FDE,6868814E93984D52470A37745C6F799E,7A534B953B74F4E69766A0CEC3D4A620,8702BD2CC3E10AED06749C1175BEB827,F9B7C4507485EEAB95E008F338B145D6,0D649E9F98EE5244347DAB81A15D050E
410022233344482,1214C2CD1D65479C6A95C4FE21CE5ED0,899222333444000082,5030,60727809,7695,71106968,29864188,57417581,0004,0B860232F4E0C51FB757129ADD95254D,748FA338C533ECE57CDDE98C0BAF1788,BEA029ABC947B3B5E1C7F2B67B3051EB,A4DFD6EF313559E5A64B029583A0A8F9,7296FF56A2AC5C8A2B48DEBE7672DFF1,80CCE69D12887B9671893BF6CF55DF27,FCF3682C197BF3031F149638F912EAE6,364631315C99CD52A24E6CBB562DA9D6,0CEE90763C16C2CE5935FD3E49E7FE8F
410022233344483,40E6ED286C9B69EEF8CE28B22B2E605F,899222333444000083,8790,58168285,1410,99608544,24855517,51566522,0008,2B4F94C5ABE53A0338F9AF45FA540A2A,0855C7F19D84ED4FF1DD3746FD12E59B,8B346FAA3962EEBCD853857EACF99AAE,41C214B02D11C7EDC2925CE3A2FD0BF5,D189CFAF38917503EE00D079489E808D,38902C92C80BDB9E6BCD0BDFBAAFA8A9,2D8B0EA65D5508D6E917436D071C8534,04595893453145BE0F7CC8E0794F718D,428B3D94E3DE9B0EFA81D29C5921398E
410022233344484,D9720F5C6CA8347B30F7802220C6383C,899222333444000084,4681,59076655,8780,70323071,46607800,82223298,0010,1D9ADA842BEA4388A54C383881E6E658,9B6D1C141CBDF8B38624563774552BBF,AB0B58BF630B9147963A8137C004C60B,296FD4B386A5A9AE5B2BF706933BD2BE,C43E66E9CF692C288C060A7D1A234697,C2AB74EE4B09BF768B0075B95832E8B3,5B57D09539936C4F10AD3DAA47F28682,F2DE60A8C54F2F3462D430944AD16C30,674548DBDBD4911B99B3DC8BE0245313
410022233344485,4E44FD35E22B87419514395B87B5B989,899222333444000085,9193,95355067,5285,28868915,39892275,49439301,0020,591C7BFCD3D2159EAF8615F9BA44BC53,659CC441E154AAC202901B661AB59439,1FFE9229F30D860843C6D3A87BD0C422,3C9FAEFD2D4ED725CD7064EA430AB362,766E999A1C822C3AA20D2755EFA7FE2C,CA5600AC46A2BB20B4195264D16E7D2F,FC52B51D4B3AE9077934625625A1667D,57C420079CF3F6A707B6179BE0F4FDAB,A222E47175445EF69210138BE24288E9
410022233344486,510F92CFBB71048E8CAC1414961B3B32,899222333444000086,2228,19486260,5857,81042797,44842685,86956201,0040,74ED1EF2EEAC20C52BF3041F9E05F51D,D32620F606F2FF7E15469ED57BD96333,D44935FF9931E5FBC25AF8072A1DD40C,BF67B76DDB57C2E1656B6B04F6FE11F3,6D637B9928AE9B0CC91862ABCBAA9B10,3ADD14391D5EE37BACCDDDBA695334E8,A6D368B06CBB5456F6833B49D8A73A75,BC52A861F4039F80375BE5FA5B9D2E1D,7B0CBA9FD8BC26DC065EE3543BD9231B
410022233344487,7DA1EBC9E4F123B1FDABD00998BD3F63,899222333444000087,4054,24121056,6968,93600803,22002317,67864492,0080,5905AEC4AE499B8C22BBFBE737B85DE6,DA005FA0C65A9667549954132585819F,675D4E241AECBEF91E5DE9C3DFCA6566,58644BDE63B785405FD17DDE5755B45E,8259216A4F5A6238C326441873D06CE8,466F5DA64F296B660FCE1CB03A9A4E21,0B5763FA7C35A6AE41B0D6F1827F8BDE,7370C5B6AAA0AC2C60069742DA7437D0,A96888680C60497EFEEC68F2D0291056
410022233344488,7ECDD06D199A631FB61BB203660A94B8,899222333444000088,5321,26874545,3270,30028464,29475265,69927678,0100,1CC6AF134F2797064BC0DB37B5D615C0,4E488712354740771FD12435AE4C2847,560A1356C1E5DBDECFCC1886BFD029DB,76F425BE2E8840C1162DC935573009D8,54366CE07264E58795CB4F50A6B36B9C,1389B308011F4731980CEEB70FD150C5,A0130E851612AC0883B83F2004AF9A95,3F8BF8061A74E2766DA7CC1CA25FA9DA,C9B8DF601CE68FFDC2DFB806282AD91B
410022233344489,0FC68242BFF69FB828A2DF1E552C356D,899222333444000089,8046,84471715,3027,24399345,97989475,14745670,0200,93949BEF542AF733B23DFE18B1349B46,5DCE53402DCFA225E444238D9B067282,804D498577D868A79DBBAF5CAF65F024,A78A722F60C07F24E3A2422B59513FEC,03E29103A26C6FE3AE6699D47049D56B,BBB81D6AC7DAEE47976A0E1860EBEBF7,D9359C4592F77B84E1D00F17EA89D7CD,D656491B401A748870248E3C568F5E9D,4A37D04CC7B9F4B8FB108584AE1F838E
410022233344490,661F33377D191C765BEEAFBE36B34EB2,899222333444000090,4609,82188242,4200,58672467,43417198,73631633,0001,664678784E8BF63B2E3958EB11EE50D0,32A20AB14E060DDCBAFA600D63FDFEAA,28A41C4A3DA280F149588363D2CE32B0,F62C23BF475758C03828B993F7861359,C709D8B9B06B792F4BF167020F63FCE5,D2C4E07730E93BF68C072F88859DF5B4,CB54881F467CD2F688C37E0786091344,70AC1EC3FBF95F9D0136BB0578B016F2,6EFDEFA8E7169856E88376874B3924C1
410022233344491,DF9CEDBFC8EC11DA3DE0F8A928BB2AF0,899222333444000091,3668,93866777,9354,47198962,27365468,65412023,0002,5B962BA5CD6E88B5C70210A9DFA219E2,D2D0E948BA06D906419D10C1A2ABECC1,2D609428A1460E0FD87863C8D3CF703C,127C32B32EE9D3B723B749E7A3D84F0E,E89F64B50AA355416B69744A62A47D81,B8086933F795A3940BC218E4431298B9,63D36CA5B57AF9B49568A5C5AAFAEA49,68596E767E86BE26DF1D38535396BEF1,F17394A67CD2AAFF4578199FCB644428
410022233344492,91FB6D33C9EAE3FA30D4BE8A934D95F4,899222333444000092,2416,25164585,3471,91340899,74791523,48796384,0004,D37A58D1A60C15670E4C721E9E1DF8BE,7F66E84CAC6AC48636A6B16EA1AF1843,4690BED86E33C30104BAA3F79CC6D79F,EFAF8A0647935CB6F143165B669D5C04,B3542DA5BEB8937F96523A6B07EB0A35,6663CD1ED8579C5F52391067B3131D1B,B47DEF2AC957E70015C859D7716EE37C,9C21146B544F642F0C689271921AC0EA,3C855D48F094134E6777AA85C3072558
410022233344493,D03F4BBF3F3ED8B542796B8E954076DF,899222333444000093,8747,16764232,9532,93771068,56937327,93954518,0008,19DA526E28D81D5156596494880F4E84,AF1E2979A0B1BDDEF55E23A47BDA3CC5,2C005028E9FA56B5D5BCD41BEC0775D5,6A2A46C273C1D7EE1094AB7A5B219D10,6A4C0EA446533375633359AFFEC9A459,6EDBDCBC8D384ACE817A108F4F5999E0,C883A7A6F4F36DD9EB38D575B11AD4B7,7791099182F63558802A6298938B9B27,4F8C14F984FEA3C2992AFECC0100929B
410022233344494,9474CE2275BAF0A9E8D13F4CFEAC4263,899222333444000094,9296,63916474,1110,77653402,21868639,92935463,0010,755B6396BAA72E92E598E3B770B66B0B,34343C9C1332E963B63FA438CA407D90,3CADD4742B185FCEB56829233D9A612C,73420419B976B475F8EFA6432640E948,9DAAF0FD16C189CB57453145622D299A,1548494273A8DA3F0BCDF26F98405C9D,1CF7FC60F58A15443D9898BBDA6A274A,2EA72EDBA920A870BF9E2ED091A78F86,E2B6FB4CFDBA7FF4ADC83AFE271EA0FD
410022233344495,FBF5F439F80400FA65D8D2A0C002F009,899222333444000095,2513,94494227,9326,48092651,10906348,54248058,0020,859BB5D6E547E0ABCE5D88CFDD897FFA,7A616E8457B93D4CADE1864B162E9C2E,98C8201CE3BE01DDEB55074E32BFBFB6,E2E0E9CB5562F3231929C8233285D8B0,9C486216B85D4300D42879530031C4E4,E3D5AE12579ADD47D5755CB1576B97FE,166081A4347923B99431CE1A84EBBAC7,0FDACC8E6573E9DE2EC18C92D7897E3E,7B3514D7C7E012B3F59A3D41BE089518
410022233344496,BB997D956851538876E8FEC42708E05E,899222333444000096,6571,17750746,6512,42643590,34683368,77206107,0040,084431AEDA22046307A57427C9D1E46F,7E06817DFE90B6E0651C6D367F586B1E,FF971674A81D173234EBC9A6845CE134,7A098F9C50939E6A032ABD02A262D14F,91B3DB68EA1FBCC24866595DF26F6B99,E607C61A0FA51AB0F0B18EA39BD6A46B,BB092BC84FB5ACF2B5FC68F1888A46AF,0D4EF616309D808D767B203844C37CAD,9ABC3D59DF13E86827CEBDF7AD8510E2
410022233344497,1B22CAB41F77B8B470360664DFBEEC99,899222333444000097,2156,77255465,4553,57162703,23580625,79356583,0080,C8CA48FB19437369F8E88EEAB7A9C8B5,6A699C40EAA4275217B4BEDF6AAE2B88,E950A3A52C21534EE3BF41FA46D23FD4,9210A42F6103FC2BAD8703F2F76C12F9,E0BC5708858B73D8C0CC3A9095FD8DBB,C28F9AB22ED02610D066815CFF300D3A,3663BDFE0E82A6012355E3429CE75500,42A2397380DDD130640821E8B74F7E68,52C9CE2B5153F16677B56C03E592D852
410022233344498,A25E3BC41571A6798C9F6D5475F917A7,899222333444000098,2827,39987852,2964,28021316,39404106,94860598,0100,F2D53AE655513254E3571612C2D104F2,787BF8FF1BA57BE6DA55669139EECC76,5F851E8C398C621715A9550F99A52CE1,3AFEC4D2D3E64D3F165A08BF815ED56B,84826CB94E01AA394326900A6A2C4AA3,168D2EB247FFB39AF90E5F1BBDA5DAF8,79BDA9651366A4A92DF632228EAA86D2,68E240C89BBE60FC65C5F82AF383F8EB,6B93D7EFE03DCCFFE006B4D2260DA723
410022233344499,CAA310E91263424DC70A1A11551D9975,899222333444000099,8446,86532653,8656,26165678,70045489,25821306,0200,F5BE7B7D676B7F8C58C96F9513068168,9401353B702D8565CC96A2C3D129857D,D7E3163776C0F71F971659D66C6CF5F4,74D66F999E6B5C11C98BF6A1AD7316BE,3482628BB3A9A670D9D26D76C35252D2,2423B1FB0FCCE7AB72A71A48F4AE5D3E,1E8901BC38B21A2EF8EF8D3E81B7495F,386E191A0E12B63FC07AE90D60BCD9E8,2C3203C09139F418D399F87BDA26F30F
410022233344500,6DEF1208DF944320B2CD0A17DD893E5D,899222333444000100,5690,96682720,1432,25352013,97693074,55935707,0001,F93632EC8CF48E074F6BD68B78DBFFE2,87601F190803B7D90DEA9ECFBF812DAD,5911E5B5E55F0B017104912464068D6F,060CAE89AAB11D04BF92B49BF631A2A1,6DBE5ED562EABEA0BC580A10AB48AF57,CB0A05AB78DFCE87FD77E8CDCB1422C1,27BD9EB1AAC5B205F7C1A320034292E9,AACDDF2AB6881CE11DA68A2C3FD07D7D,271A7E0C790066DE8B458D806E21CD1B
410022233344501,6FB5CD94718610D2090322BE04EA4303,899222333444000101,5439,27753755,6538,43405798,74745564,11775867,0002,C6ECF45C6E3A077523151D7BF04C4CBC,66B2B4F02346DC0282257F5ECFB516CC,A8000C87A4EABDCB41E709C716588273,1BBB2D4C0951CE83C812FAFBFF183975,3B283EE3A827F5CAE403587E719D12E0,07FC3DF0723AA3B63B78572BDABE4E33,E0BC453E512A21474E8711341704A434,351F9AF03446B0C447866829FE9F8598,31AC5BE2EC53393EAFFBC18A0EDD705A
